symbol,side,tms,is_new,rule_take,reason,move15m,ok_move,ok_break,ok_vol,break_level,taken,entry_px,exit_px,entry_time,exit_time,exit_reason,pnl_r,risk,stop_px_initial
TWTUSDT,LONG,1758390805336,False,False,no_trigger,0.004946784590016444,False,False,False,,,,,,,,,,
XPLUSDT,LONG,1758389512486,,False,no_15m_bar,,,,,,,,,,,,,,
AVNTUSDT,SHORT,1758377172358,False,False,no_trigger,-0.010769902488720817,False,False,False,,,,,,,,,,
AVNTUSDT,SHORT,1758366904588,False,False,no_trigger,0.006577002660360723,False,False,False,,,,,,,,,,
ASTERUSDT,SHORT,1758364850037,,False,no_15m_bar,,,,,,,,,,,,,,
ASTERUSDT,LONG,1758355336671,,False,no_15m_bar,,,,,,,,,,,,,,
ASTERUSDT,LONG,1758330411264,,False,no_15m_bar,,,,,,,,,,,,,,
ASTERUSDT,SHORT,1758305744835,,False,no_15m_bar,,,,,,,,,,,,,,
ASTERUSDT,SHORT,1758285351843,,False,no_15m_bar,,,,,,,,,,,,,,
0GUSDT,LONG,1758277283381,,False,no_15m_bar,,,,,,,,,,,,,,
0GUSDT,LONG,1758235209814,,False,no_15m_bar,,,,,,,,,,,,,,
USELESSUSDT,LONG,1758234873955,True,False,no_trigger,0.003553099091985615,False,False,False,,,,,,,,,,
USELESSUSDT,LONG,1758211131371,True,False,no_trigger,0.0346430080270385,False,True,True,,,,,,,,,,
MYXUSDT,SHORT,1758189863630,False,False,no_trigger,-0.0044489263257800025,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1758182022863,False,False,no_trigger,0.012664907651715103,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1758169210382,False,False,no_trigger,0.010036381884330708,False,False,False,,,,,,,,,,
HOLOUSDT,LONG,1758151593386,True,False,no_trigger,-0.006079027355622994,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1758132627760,False,False,no_trigger,-0.019675526406627678,False,False,True,,,,,,,,,,
MYXUSDT,SHORT,1758126699293,False,False,no_trigger,0.018051376996065793,False,False,False,,,,,,,,,,
0GUSDT,SHORT,1758126473137,,False,no_15m_bar,,,,,,,,,,,,,,
0GUSDT,SHORT,1758124035626,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,SHORT,1757903986384,False,False,no_trigger,-0.03465078505684897,False,False,False,,,,,,,,,,
MOODENGUSDT,SHORT,1757862588281,False,False,no_trigger,-0.018328242154956917,False,False,True,,,,,,,,,,
SKYUSDT,LONG,1757829951442,True,False,no_trigger,0.025301823786283067,False,True,True,,,,,,,,,,
PTBUSDT,LONG,1757828068135,False,False,no_trigger,0.015514592933947725,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1757821634099,False,False,no_trigger,-0.01688693098384738,False,True,False,,,,,,,,,,
SOMIUSDT,SHORT,1757815714212,False,False,no_trigger,-0.00919273850907688,False,False,False,,,,,,,,,,
BSWUSDT,LONG,1757813993024,False,False,no_trigger,0.000300210147103064,False,False,False,,,,,,,,,,
MOODENGUSDT,LONG,1757755839102,False,False,no_trigger,-0.015989195312159657,False,False,False,,,,,,,,,,
PTBUSDT,LONG,1757729603382,False,False,no_trigger,-0.012883435582821987,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1757729506960,False,False,no_trigger,-0.013619919131730168,False,False,False,,,,,,,,,,
OGUSDT,LONG,1757728924959,False,False,no_trigger,0.011896853674738762,False,False,False,,,,,,,,,,
PTBUSDT,LONG,1757684909431,False,False,no_trigger,0.010250777960827476,False,True,False,,,,,,,,,,
OGUSDT,LONG,1757664071383,False,False,no_trigger,0.06209875102136104,True,False,False,,,,,,,,,,
MYXUSDT,LONG,1757661978575,False,False,no_trigger,0.01871223442271459,False,False,False,,,,,,,,,,
SOMIUSDT,SHORT,1757605280751,False,False,no_trigger,-0.006406833956219974,False,False,False,,,,,,,,,,
LINEAUSDT,SHORT,1757605229726,False,False,no_trigger,0.0017286084701814335,False,False,False,,,,,,,,,,
HOLOUSDT,SHORT,1757600232558,True,False,no_trigger,-0.016586730615507545,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1757593855611,False,False,no_trigger,-0.012106389483338453,False,False,False,,,,,,,,,,
LINEAUSDT,SHORT,1757590614135,False,False,no_trigger,-0.01208333333333342,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1757568003219,False,False,no_trigger,0.002751595339851332,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1757554130770,False,False,no_trigger,0.06501864549500778,True,True,False,,,,,,,,,,
OGUSDT,LONG,1757553844389,False,False,no_trigger,0.027397835025593634,False,False,False,,,,,,,,,,
LINEAUSDT,LONG,1757522409827,False,False,no_trigger,-0.012561060711793533,False,False,True,,,,,,,,,,
LINEAUSDT,LONG,1757518964464,False,False,no_trigger,0.0003360215053763304,False,False,True,,,,,,,,,,
BAKEUSDT,SHORT,1757508702402,False,False,no_trigger,0.06089309878213808,False,False,False,,,,,,,,,,
BAKEUSDT,SHORT,1757506136453,False,False,no_trigger,-0.08133704735376046,True,False,False,,,,,,,,,,
SOMIUSDT,SHORT,1757503349379,False,False,no_trigger,0.003148048210109785,False,False,False,,,,,,,,,,
BSWUSDT,LONG,1757500042872,False,True,ok,0.14474599860821144,,,,0.02888,True,0.0329,0.02888,1757500200000.0,1757500200000.0,stop,-1.0,0.004019999999999999,0.02888
LINEAUSDT,LONG,1757490096443,False,False,no_trigger,0.007947976878612768,False,False,True,,,,,,,,,,
MYXUSDT,LONG,1757476221888,False,False,no_trigger,-0.006161796859471284,False,False,False,,,,,,,,,,
BAKEUSDT,LONG,1757473368526,False,False,no_trigger,-0.016279069767441843,False,False,True,,,,,,,,,,
MYXUSDT,LONG,1757435129943,False,False,no_trigger,0.02631117962372548,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1757434469533,False,False,no_trigger,-0.029531273908090953,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1757432694907,False,False,no_trigger,-0.0376412199544377,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1757431343420,False,False,no_trigger,0.02097653261533534,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1757424431657,False,False,no_trigger,-0.02355406051994371,False,False,True,,,,,,,,,,
SAPIENUSDT,SHORT,1757414073542,,False,no_15m_bar,,,,,,,,,,,,,,
OPENUSDT,SHORT,1757414037012,True,False,no_trigger,-0.012065521374350869,False,False,False,,,,,,,,,,
SOMIUSDT,SHORT,1757413804951,False,False,no_trigger,-0.004624093119668363,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1757401811317,True,False,no_trigger,0.1622753672210667,True,True,False,,,,,,,,,,
OGUSDT,LONG,1757396110416,False,False,no_trigger,0.024093368062512607,False,True,False,,,,,,,,,,
LINEAUSDT,LONG,1757385386380,False,False,no_trigger,-0.0027952480782669534,False,False,False,,,,,,,,,,
SOMIUSDT,SHORT,1757369501953,False,False,no_trigger,-0.005511863951065393,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1757365415076,True,False,no_trigger,-0.03147138964577647,False,False,False,,,,,,,,,,
SAPIENUSDT,SHORT,1757352339018,,False,no_15m_bar,,,,,,,,,,,,,,
SOMIUSDT,SHORT,1757352291450,False,False,no_trigger,0.025934744835575004,False,False,False,,,,,,,,,,
LINEAUSDT,LONG,1757344441754,False,False,no_trigger,0.02693487896351867,False,False,False,,,,,,,,,,
TAUSDT,LONG,1757332953889,False,False,no_trigger,0.2216066481994459,True,True,False,,,,,,,,,,
SOMIUSDT,SHORT,1757328780245,False,False,no_trigger,-0.026013986013986006,False,False,True,,,,,,,,,,
SAPIENUSDT,SHORT,1757328753379,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,SHORT,1757328012375,True,False,no_trigger,0.11012584079019117,False,False,True,,,,,,,,,,
TAUSDT,LONG,1757321132163,False,False,no_trigger,0.0484401071952268,False,True,False,,,,,,,,,,
SOMIUSDT,SHORT,1757319654126,False,False,no_trigger,-0.00971053933696193,False,False,False,,,,,,,,,,
SOMIUSDT,SHORT,1757301840378,False,False,no_trigger,0.033300753979335435,False,False,False,,,,,,,,,,
SAPIENUSDT,SHORT,1757301783387,,False,no_15m_bar,,,,,,,,,,,,,,
PTBUSDT,SHORT,1757301764376,True,False,no_trigger,0.004313725490196175,False,False,False,,,,,,,,,,
NMRUSDT,SHORT,1757301749382,False,False,no_trigger,0.002268392019384466,False,False,False,,,,,,,,,,
PTBUSDT,LONG,1757291283661,True,False,no_trigger,-0.005913879135095192,False,False,False,,,,,,,,,,
CUDISUSDT,LONG,1757291123468,False,False,no_confirm,0.09292595115306027,,,,0.1044,,,,,,,,,
EIGENUSDT,SHORT,1757258161885,False,False,no_trigger,-0.010462321504312276,False,False,True,,,,,,,,,,
NMRUSDT,SHORT,1757258064705,False,False,no_trigger,-0.011038635223281428,False,False,False,,,,,,,,,,
EIGENUSDT,LONG,1757148340315,False,False,no_trigger,-0.01881559220389814,False,False,True,,,,,,,,,,
WLFIUSDT,LONG,1757129522372,False,False,no_trigger,0.0010952902519166371,False,False,False,,,,,,,,,,
PTBUSDT,LONG,1757120565498,True,False,no_trigger,-0.009108159392789266,False,False,False,,,,,,,,,,
REDUSDT,LONG,1757061853189,False,False,no_trigger,-0.003982843137254973,False,False,False,,,,,,,,,,
XPLUSDT,LONG,1757060256798,,False,no_15m_bar,,,,,,,,,,,,,,
XPLUSDT,LONG,1757043730382,,False,no_15m_bar,,,,,,,,,,,,,,
NEIROETHUSDT,SHORT,1757041083551,False,False,no_trigger,-0.0030548545623588007,False,False,False,,,,,,,,,,
BASUSDT,LONG,1756990024591,,False,no_15m_bar,,,,,,,,,,,,,,
QTUMUSDT,LONG,1756989897634,False,False,no_trigger,0.009520451339915421,False,True,True,,,,,,,,,,
WLFIUSDT,SHORT,1756958899980,False,False,no_trigger,-0.024679639297579544,False,True,True,,,,,,,,,,
NEIROETHUSDT,SHORT,1756954986045,False,True,ok,-0.05893383337798019,,,,0.0737,True,0.07026,0.06713,1756955700000.0,1756985100000.0,stop,0.9098837209302352,0.0034399999999999986,0.0737
QTUMUSDT,LONG,1756944799104,False,False,no_trigger,0.03268219383921871,False,True,True,,,,,,,,,,
TAUSDT,LONG,1756899214412,False,False,no_trigger,-0.15792171183291692,False,False,True,,,,,,,,,,
BASUSDT,LONG,1756889764925,,False,no_15m_bar,,,,,,,,,,,,,,
LEVERUSDT,SHORT,1756887766055,False,False,no_trigger,-0.130746520455504,True,False,True,,,,,,,,,,
LEVERUSDT,LONG,1756872093514,False,False,no_trigger,0.03464755077658307,False,False,False,,,,,,,,,,
LEVERUSDT,SHORT,1756868823377,False,False,no_trigger,-0.01853077432164121,False,False,False,,,,,,,,,,
LEVERUSDT,LONG,1756795957345,False,False,no_trigger,0.10970797158642473,True,False,True,,,,,,,,,,
XPLUSDT,LONG,1756774204936,,False,no_15m_bar,,,,,,,,,,,,,,
WLFIUSDT,SHORT,1756762800416,True,False,no_trigger,-0.01819795827785172,False,False,False,,,,,,,,,,
WLFIUSDT,SHORT,1756726581289,True,False,no_trigger,-0.051343080584834916,False,True,False,,,,,,,,,,
LEVERUSDT,LONG,1756726442368,False,False,no_trigger,-0.002770083102493142,False,False,False,,,,,,,,,,
DOLOUSDT,SHORT,1756700832373,False,False,no_trigger,0.007576871698714422,False,False,False,,,,,,,,,,
WLFIUSDT,SHORT,1756699960483,True,False,no_trigger,-0.027442371020856227,False,False,False,,,,,,,,,,
MUSDT,LONG,1756548564056,False,False,no_trigger,-0.04174045029091819,False,False,False,,,,,,,,,,
MUSDT,SHORT,1756545150279,False,False,no_trigger,-0.09983859810929202,True,False,True,,,,,,,,,,
XPLUSDT,SHORT,1756462241579,,False,no_15m_bar,,,,,,,,,,,,,,
WLFIUSDT,SHORT,1756454140662,True,False,no_trigger,-0.00854408749145592,False,False,False,,,,,,,,,,
XPLUSDT,LONG,1756438491001,,False,no_15m_bar,,,,,,,,,,,,,,
USELESSUSDT,LONG,1756381872383,,False,no_15m_bar,,,,,,,,,,,,,,
TREEUSDT,LONG,1756357229616,False,True,ok,0.6854504934734161,,,,0.3157,True,0.5297,0.3157,1756358100000.0,1756706700000.0,stop,-1.0,0.21399999999999997,0.3157
XPLUSDT,LONG,1756251113424,,False,no_15m_bar,,,,,,,,,,,,,,
XPLUSDT,LONG,1756196610044,,False,no_15m_bar,,,,,,,,,,,,,,
PROMPTUSDT,SHORT,1756139607915,False,False,no_trigger,0.014640883977900627,False,False,False,,,,,,,,,,
AIOTUSDT,LONG,1756131876067,False,False,no_trigger,0.018928901200369438,False,True,True,,,,,,,,,,
PROMPTUSDT,SHORT,1756097587693,False,False,no_trigger,-0.01503990178023315,False,False,False,,,,,,,,,,
AIOTUSDT,LONG,1756097486751,False,False,no_trigger,0.004307927302235112,False,False,False,,,,,,,,,,
USELESSUSDT,LONG,1756090863015,,False,no_15m_bar,,,,,,,,,,,,,,
AIOTUSDT,LONG,1756048186876,False,False,no_trigger,0.010176369788863573,False,False,False,,,,,,,,,,
XPLUSDT,LONG,1756019004718,,False,no_15m_bar,,,,,,,,,,,,,,
XPLUSDT,LONG,1755989617817,,False,no_15m_bar,,,,,,,,,,,,,,
API3USDT,SHORT,1755967093865,False,False,no_trigger,-0.00191152375750965,False,False,False,,,,,,,,,,
FHEUSDT,LONG,1755942409590,False,False,no_trigger,-0.015061023110880218,False,False,False,,,,,,,,,,
FHEUSDT,LONG,1755940033781,False,False,no_trigger,0.23365204967578856,True,False,False,,,,,,,,,,
XPLUSDT,SHORT,1755936972860,,False,no_15m_bar,,,,,,,,,,,,,,
USELESSUSDT,LONG,1755927707487,,False,no_15m_bar,,,,,,,,,,,,,,
FHEUSDT,LONG,1755921152427,False,False,no_trigger,0.0045618502015701235,False,False,False,,,,,,,,,,
AIOTUSDT,LONG,1755871280618,False,False,no_trigger,0.033076727275229,False,True,False,,,,,,,,,,
CUDISUSDT,LONG,1755871256717,True,False,no_trigger,0.07448370363120295,False,True,False,,,,,,,,,,
XPLUSDT,LONG,1755856750916,,False,no_15m_bar,,,,,,,,,,,,,,
AIOTUSDT,SHORT,1755841023697,False,False,no_trigger,0.0015254472333934128,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1755827636699,,False,no_15m_bar,,,,,,,,,,,,,,
CUDISUSDT,LONG,1755817742703,True,False,no_trigger,0.007467266775777358,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1755816514387,,False,no_15m_bar,,,,,,,,,,,,,,
STGUSDT,LONG,1755706971608,False,False,no_trigger,0.0179171332586785,False,True,True,,,,,,,,,,
USELESSUSDT,LONG,1755664150778,,False,no_15m_bar,,,,,,,,,,,,,,
AIOTUSDT,LONG,1755657739799,False,False,no_trigger,0.013273054691533698,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1755612987836,,False,no_15m_bar,,,,,,,,,,,,,,
API3USDT,SHORT,1755599675427,False,False,no_trigger,-0.0016421484775914867,False,False,False,,,,,,,,,,
API3USDT,SHORT,1755589234768,False,False,no_trigger,0.6716967680608366,False,False,True,,,,,,,,,,
AIOTUSDT,LONG,1755585869333,False,False,no_trigger,0.007912894853453175,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1755435191253,,False,no_15m_bar,,,,,,,,,,,,,,
XNYUSDT,SHORT,1755399381971,True,False,no_trigger,-0.013655725382109641,False,True,False,,,,,,,,,,
MYXUSDT,LONG,1755385713571,,False,no_15m_bar,,,,,,,,,,,,,,
USELESSUSDT,LONG,1755383580225,,False,no_15m_bar,,,,,,,,,,,,,,
USELESSUSDT,LONG,1755328531105,,False,no_15m_bar,,,,,,,,,,,,,,
XNYUSDT,LONG,1755315819708,True,False,no_trigger,0.014232624337787585,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1755315807707,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,SHORT,1755272626760,,False,no_15m_bar,,,,,,,,,,,,,,
XNYUSDT,SHORT,1755270588883,True,False,no_trigger,-0.026698906856077738,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1755267460551,,False,no_15m_bar,,,,,,,,,,,,,,
XNYUSDT,LONG,1755266784327,True,False,no_trigger,0.005274767430708688,False,False,False,,,,,,,,,,
XNYUSDT,LONG,1755260866268,True,False,no_trigger,0.019477242910485464,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1755183167706,,False,no_15m_bar,,,,,,,,,,,,,,
SOONUSDT,SHORT,1755093046234,False,False,no_trigger,0.012675018422991888,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1755088063760,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,LONG,1755076663647,,False,no_15m_bar,,,,,,,,,,,,,,
SOONUSDT,SHORT,1755054863274,False,False,no_trigger,-0.019497213058810196,False,False,False,,,,,,,,,,
SOONUSDT,SHORT,1755018126748,False,False,no_trigger,0.021022067363530784,False,False,False,,,,,,,,,,
PROVEUSDT,SHORT,1755005543295,,False,no_15m_bar,,,,,,,,,,,,,,
SOONUSDT,SHORT,1754975946137,False,False,no_trigger,-0.019859788190671003,False,True,False,,,,,,,,,,
UNIUSDT,LONG,1754928145531,,False,no_15m_bar,,,,,,,,,,,,,,
MEMEFIUSDT,SHORT,1754894500949,False,False,no_trigger,0.022777369581190296,False,False,False,,,,,,,,,,
GRIFFAINUSDT,SHORT,1754884056592,False,False,no_trigger,0.0015955325089749438,False,False,False,,,,,,,,,,
MEMEFIUSDT,SHORT,1754877209164,False,False,no_trigger,-0.011974110032362366,False,False,False,,,,,,,,,,
MEMEFIUSDT,LONG,1754797890490,False,False,no_trigger,0.017533252720677114,False,True,False,,,,,,,,,,
1000000BOBUSDT,LONG,1754792286721,False,False,no_trigger,-0.01122394441475142,False,False,False,,,,,,,,,,
TOWNSUSDT,LONG,1754759774940,True,False,no_trigger,-0.002990430622009448,False,False,False,,,,,,,,,,
1000000BOBUSDT,LONG,1754758977470,False,True,ok,0.09652554072710548,,,,0.08785,True,0.09528,0.08785,1754759700000.0,1754761500000.0,stop,-1.0,0.007430000000000006,0.08785
MEMEFIUSDT,LONG,1754748399432,False,False,no_trigger,0.08320906650760505,True,True,False,,,,,,,,,,
MEMEFIUSDT,SHORT,1754733867674,False,False,no_trigger,-0.03468208092485546,False,False,False,,,,,,,,,,
MEMEFIUSDT,LONG,1754720617129,False,False,no_trigger,-0.044536817102137756,False,False,False,,,,,,,,,,
TOWNSUSDT,LONG,1754718833613,True,False,no_trigger,-0.0003080714725817332,False,False,False,,,,,,,,,,
MEMEFIUSDT,SHORT,1754713835899,False,False,no_trigger,0.0459421641791045,False,False,False,,,,,,,,,,
TOWNSUSDT,LONG,1754711683214,True,False,no_trigger,0.005277864017385797,False,False,False,,,,,,,,,,
MEMEFIUSDT,SHORT,1754675453308,False,False,no_trigger,0.03384718498659516,False,False,False,,,,,,,,,,
MEMEFIUSDT,LONG,1754673474552,False,False,no_trigger,0.05887821506042767,True,False,False,,,,,,,,,,
MYXUSDT,SHORT,1754643787460,,False,no_15m_bar,,,,,,,,,,,,,,
TOWNSUSDT,LONG,1754637516982,True,False,no_trigger,-0.02636203866432332,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1754578899386,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,SHORT,1754577395576,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,LONG,1754576867768,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,LONG,1754561127729,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,LONG,1754548141959,,False,no_15m_bar,,,,,,,,,,,,,,
OMNIUSDT,LONG,1754546400388,False,False,no_trigger,0.04751282623243366,False,True,True,,,,,,,,,,
MEMEFIUSDT,LONG,1754544732521,False,True,ok,0.16888045540796975,,,,0.005048,True,0.005548,0.005048,1754545500000.0,1754548500000.0,stop,-1.0,0.0004999999999999996,0.005048
MYXUSDT,LONG,1754529953877,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,SHORT,1754518203057,,False,no_15m_bar,,,,,,,,,,,,,,
MEMEFIUSDT,LONG,1754518063561,False,False,no_trigger,-0.02971805943611896,False,False,False,,,,,,,,,,
MYXUSDT,SHORT,1754498969896,,False,no_15m_bar,,,,,,,,,,,,,,
MEMEFIUSDT,LONG,1754497321829,False,False,no_trigger,0.21596066565809374,True,True,False,,,,,,,,,,
MYXUSDT,LONG,1754496693927,,False,no_15m_bar,,,,,,,,,,,,,,
OMNIUSDT,LONG,1754496517815,False,True,ok,0.08373091603053434,,,,4.192,True,4.543,4.192,1754496900000.0,1754499900000.0,stop,-1.0,0.351,4.192
MYXUSDT,SHORT,1754493683024,,False,no_15m_bar,,,,,,,,,,,,,,
MEMEFIUSDT,LONG,1754482832633,False,False,no_trigger,0.0861408882082695,True,True,False,,,,,,,,,,
MYXUSDT,LONG,1754482657481,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,SHORT,1754481118070,,False,no_15m_bar,,,,,,,,,,,,,,
MEMEFIUSDT,LONG,1754480707530,False,False,no_trigger,-0.0043687199650500625,False,False,False,,,,,,,,,,
MYXUSDT,LONG,1754471909288,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,LONG,1754467803654,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,LONG,1754458849743,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,SHORT,1754456313405,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,SHORT,1754351515927,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,SHORT,1754329680938,,False,no_15m_bar,,,,,,,,,,,,,,
MYXUSDT,SHORT,1754326400048,,False,no_15m_bar,,,,,,,,,,,,,,
SPKUSDT,SHORT,1754318860617,False,False,no_trigger,-0.019540493092130212,False,False,False,,,,,,,,,,
ETHUSDT,LONG,1754315901214,,False,no_15m_bar,,,,,,,,,,,,,,
SPKUSDT,SHORT,1754306403665,False,False,no_trigger,-0.007702182284980765,False,False,False,,,,,,,,,,
SOLUSDT,SHORT,1754206047708,,False,no_15m_bar,,,,,,,,,,,,,,
VICUSDT,LONG,1754202435019,False,False,no_trigger,0.031791907514450976,False,True,True,,,,,,,,,,
VINEUSDT,SHORT,1754101761082,False,False,no_trigger,0.008918144176664268,False,False,False,,,,,,,,,,
ZORAUSDT,SHORT,1754101680370,,False,no_15m_bar,,,,,,,,,,,,,,
TONUSDT,LONG,1754088082733,False,False,no_trigger,-0.0057645030941818,False,False,False,,,,,,,,,,
ARBUSDT,SHORT,1754070213218,False,False,no_trigger,-0.0023523261892316044,False,False,False,,,,,,,,,,
BNBUSDT,LONG,1754070152350,,False,no_15m_bar,,,,,,,,,,,,,,
OMNIUSDT,LONG,1754058918794,False,False,no_trigger,-0.004985909386516491,False,False,False,,,,,,,,,,
ETHUSDT,LONG,1754058890052,,False,no_15m_bar,,,,,,,,,,,,,,
SPKUSDT,SHORT,1754051296976,False,False,no_trigger,-0.0063829787234042906,False,True,False,,,,,,,,,,
BTCUSDT,LONG,1754010571783,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1753979791864,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,LONG,1753972044864,,False,no_15m_bar,,,,,,,,,,,,,,
1000PEPEUSDT,SHORT,1753972033595,,False,no_15m_bar,,,,,,,,,,,,,,
WIFUSDT,SHORT,1753972027222,,False,no_15m_bar,,,,,,,,,,,,,,
OMNIUSDT,SHORT,1753968063286,False,False,no_trigger,0.0021408691928922687,False,False,False,,,,,,,,,,
BTCUSDT,LONG,1753942091869,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1753930067464,,False,no_15m_bar,,,,,,,,,,,,,,
PENGUUSDT,SHORT,1753920048779,,False,no_15m_bar,,,,,,,,,,,,,,
OMNIUSDT,SHORT,1753920038782,False,False,no_trigger,-0.03159173754556495,False,True,False,,,,,,,,,,
SOLUSDT,SHORT,1753913842841,,False,no_15m_bar,,,,,,,,,,,,,,
SOLUSDT,SHORT,1753913842841,,False,no_15m_bar,,,,,,,,,,,,,,
ENAUSDT,LONG,1753910418154,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1753902325983,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1753902325983,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1753901323627,,False,no_15m_bar,,,,,,,,,,,,,,
PENGUUSDT,SHORT,1753873253272,,False,no_15m_bar,,,,,,,,,,,,,,
1000BONKUSDT,SHORT,1753873246426,False,False,no_trigger,0.003609850244826491,False,False,False,,,,,,,,,,
OMNIUSDT,SHORT,1753873234450,False,False,no_trigger,-0.01600474214582089,False,False,False,,,,,,,,,,
OMNIUSDT,SHORT,1753856473787,False,False,no_trigger,-0.024770821142968556,False,False,False,,,,,,,,,,
ZORAUSDT,SHORT,1753841419613,,False,no_15m_bar,,,,,,,,,,,,,,
OMNIUSDT,SHORT,1753841369398,False,False,no_trigger,-0.002473716759430956,False,False,False,,,,,,,,,,
VINEUSDT,LONG,1753840275974,False,False,no_trigger,0.006406913506667658,False,False,False,,,,,,,,,,
ENAUSDT,LONG,1753840234977,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1753821305074,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1753821305074,,False,no_15m_bar,,,,,,,,,,,,,,
1000BONKUSDT,SHORT,1753807177600,False,False,no_trigger,0.006614067483632793,False,False,False,,,,,,,,,,
PENGUUSDT,SHORT,1753807168370,,False,no_15m_bar,,,,,,,,,,,,,,
BNBUSDT,LONG,1753802329828,,False,no_15m_bar,,,,,,,,,,,,,,
PUMPUSDT,LONG,1753795211437,,False,no_15m_bar,,,,,,,,,,,,,,
OMNIUSDT,SHORT,1753779247449,False,False,no_trigger,1.1497713414634145,False,False,True,,,,,,,,,,
ETHUSDT,LONG,1753660404697,,False,no_15m_bar,,,,,,,,,,,,,,
PENGUUSDT,LONG,1753639227938,,False,no_15m_bar,,,,,,,,,,,,,,
SUSDT,SHORT,1753613312973,False,False,no_trigger,0.004790419161676617,False,False,False,,,,,,,,,,
APTUSDT,SHORT,1753613283938,,False,no_15m_bar,,,,,,,,,,,,,,
SUIUSDT,LONG,1753613208997,,False,no_15m_bar,,,,,,,,,,,,,,
SPKUSDT,SHORT,1753584376074,False,False,no_trigger,0.015460729746444047,False,False,False,,,,,,,,,,
CUSDT,LONG,1753581601788,False,False,no_trigger,0.010366060332165718,False,False,False,,,,,,,,,,
VINEUSDT,LONG,1753581581531,False,False,no_trigger,0.009286556603773668,False,False,False,,,,,,,,,,
CUSDT,LONG,1753528886168,False,False,no_trigger,0.008016438039011387,False,True,False,,,,,,,,,,
CUSDT,LONG,1753528886168,False,False,no_trigger,0.008016438039011387,False,True,False,,,,,,,,,,
ETHUSDT,LONG,1753458956484,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1753435001775,,False,no_15m_bar,,,,,,,,,,,,,,
ORDIUSDT,SHORT,1753416329016,False,False,no_trigger,-0.006146672318779126,False,False,False,,,,,,,,,,
ORDIUSDT,SHORT,1753416329016,False,False,no_trigger,-0.006146672318779126,False,False,False,,,,,,,,,,
ORDIUSDT,SHORT,1753416329016,False,False,no_trigger,-0.006146672318779126,False,False,False,,,,,,,,,,
SPXUSDT,LONG,1753410968506,,False,no_15m_bar,,,,,,,,,,,,,,
PENGUUSDT,SHORT,1753410815128,,False,no_15m_bar,,,,,,,,,,,,,,
SYRUPUSDT,SHORT,1753410090724,False,False,no_trigger,0.20808702791461406,False,False,True,,,,,,,,,,
VINEUSDT,SHORT,1753409279583,False,False,no_trigger,-0.0206219312602292,False,False,False,,,,,,,,,,
